Zone.Code,Zone.Name,TDS,quintile
QSC88 ,G51 3,11.3482438,5
QSC89 ,G51 4 (part),7.926026875,5
QSC90 ,G52 1,5.519230576,5
QSC91 ,G52 2,5.619997779,5
QSC92 ,G52 3,3.372808972,5
QSC93 ,G52 4 (part),8.901823317,5
QSC94 ,G53 5,8.046503803,5
QSC95 ,G53 6,10.64006299,5
QSC96 ,G53 7 (part),3.159515988,5
QSC97 ,G61 1 (part),-5.512853505,1
QSC98 ,G64 1 (part),2.264282855,4
QSC99 ,G69 6,-0.230277178,3
QTC01 ,IV1 1,7.049523287,5
QTC02 ,IV1 3,-2.618838636,2
QTC03 ,IV10 8,-1.463076704,3
QTC04 ,IV11 8,2.553330594,4
QTC05 ,IV12 4,0.412592392,4
QTC06 ,IV12 5,1.903032874,4
QTC07 ,IV13 7,-3.759958713,1
QTC08 ,IV14 9,0.607789805,4
QTC09 ,IV15 9,2.197254396,4
QTC10 ,IV16 9,0.825069703,4
QTC11 ,IV17 0,4.642189932,5
QTC12 ,IV18 0,3.210289206,5
QTC13 ,IV19 1,1.867796867,4
QTC14 ,IV2 3,-0.711266802,3
QTC15 ,IV2 4,0.042170269,3
QTC16 ,IV2 5,-2.528230924,2
QTC17 ,IV2 6,-1.629268922,2
QTC18 ,IV2 7,-0.266656001,3
QTC19 ,IV20 1,2.397895264,4
QTC20 ,IV21 2,0.52413414,4
QTC21 ,IV22 2,-0.112131639,3
QTC22 ,IV23 2,1.073812502,4
QTC23 ,IV24 3,2.003463009,4
QTC24 ,IV25 3,0.300750561,4
QTC25 ,IV26 2,0.141504752,3
QTC26 ,IV27 4,1.389148397,4
QTC27 ,IV28 3,-0.152406939,3
QTC28 ,IV3 5,3.968622529,5
QTC29 ,IV3 8,3.245269949,5
QTC30 ,IV4 7,-0.577633009,3
QTC31 ,IV40 8,1.389443902,4
QTC32 ,IV41 8,1.203930703,4
QTC33 ,IV42 8,-0.869144414,3
QTC34 ,IV43 8,-0.945181967,3
QTC35 ,IV44 8,0.886575415,4
QTC36 ,IV45 8,-1.49090952,3
QTC37 ,IV46 8,-1.276670789,3
QTC38 ,IV47 8,0.281311559,4
QTC39 ,IV48 8,-4.653624058,1
QTC40 ,IV49 9,0.790593846,4
QTC41 ,IV5 7,-2.516937883,2
QTC42 ,IV51 9,1.406780084,4
QTC43 ,IV52 8,1.690935535,4
QTC44 ,IV53 8,1.257759847,4
QTC45 ,IV54 8,-0.955553814,3
QTC46 ,IV55 8,0.977228414,4
QTC47 ,IV56 8,-3.025310335,1
QTC48 ,IV6 7,0.328524295,4
QTC49 ,IV63 6,-0.867899214,3
QTC50 ,IV63 7,-0.792326521,3
QTC51 ,IV7 8,-0.849675332,3
QTC52 ,IV8 8,-3.068905888,1
QTC53 ,IV9 8,-1.943754425,2
QTC54 ,KW1 4,1.387200193,4
QTC55 ,KW1 5,3.086321497,5
QTC56 ,KW10 6,2.055909925,4
QTC57 ,KW11 6,-0.81399647,3
QTC58 ,KW12 6,-3.034365233,1
QTC59 ,KW13 6,-1.747610088,2
QTC60 ,KW14 7,0.772481338,4
QTC61 ,KW14 8,2.013197865,4
QTC62 ,KW2 6,-4.393781626,1
QTC63 ,KW3 6,2.416922516,4
QTC64 ,KW5 6,0.018399783,3
QTC65 ,KW6 6,0.948828807,4
QTC66 ,KW7 6,-1.588535617,3
QTC67 ,KW8 6,4.022441445,5
QTC68 ,KW9 6,2.316748702,4
QTC69 ,PA34 5 (part),1.205285045,4
QTC70 ,PA38 4 (part),-1.472634635,3
QTC71 ,PH19 1,-4.621496477,1
QTC72 ,PH20 1,-1.340602995,3
QTC73 ,PH21 1,-0.878149505,3
QTC74 ,PH22 1,2.035739197,4
QTC75 ,PH23 3,0.877960498,4
QTC76 ,PH24 3,0.190715888,3
QTC77 ,PH25 3,-2.146719664,2
QTC78 ,PH26 3 (part),-0.780144219,3
QTC79 ,PH31 4,-0.639847627,3
QTC80 ,PH32 4,3.265022037,5
QTC81 ,PH33 6,2.154924022,4
QTC82 ,PH33 7,1.110498056,4
QTC83 ,PH34 4,-0.301479135,3
QTC84 ,PH35 4,-0.2004892,3
QTC85 ,PH36 4,-0.487019701,3
QTC86 ,PH37 4,-1.456681582,3
QTC87 ,PH38 4,-0.043176557,3
QTC88 ,PH39 4,1.55137708,4
QTC89 ,PH40 4,0.488934098,4
QTC90 ,PH41 4,3.142309344,5
QTC91 ,PH42 4,2.740951858,4
QTC92 ,PH49 4,-0.139311621,3
QTC93 ,PH50 4,4.863280761,5
QUC01 ,PA11 3 (part),-3.280214547,1
QUC02 ,PA13 4 (part),-3.566080221,1
QUC03 ,PA14 5,5.604337676,5
QUC04 ,PA14 6 (part),8.025851925,5
QUC05 ,PA15 1,7.657545506,5
QUC06 ,PA15 2,7.246386071,5
QUC07 ,PA15 3,7.525952069,5
QUC08 ,PA15 4,7.657755329,5
QUC09 ,PA16 0,5.163620273,5
QUC10 ,PA16 7,4.207559519,5
QUC11 ,PA16 8,-0.642900318,3
QUC12 ,PA16 9,3.319703447,5
QUC13 ,PA18 6,-2.729288053,2
QUC14 ,PA19 1,0.306027151,4
QWC01 ,EH10 7 (part),-4.080401305,1
QWC02 ,EH18 1 (part),-2.99089265,1
QWC03 ,EH19 2,1.567386495,4
QWC04 ,EH19 3,-0.006571949,3
QWC05 ,EH20 9,1.288274925,4
QWC06 ,EH22 1 (part),2.954606941,5
QWC07 ,EH22 2 (part),4.776645991,5
QWC08 ,EH22 3,-3.883663399,1
QWC09 ,EH22 4,2.196156881,4
QWC10 ,EH22 5,5.238202922,5
QWC11 ,EH23 4,2.759375622,4
QWC12 ,EH24 9,2.880818943,5
QWC13 ,EH25 9,0.592284953,4
QWC14 ,EH26 0,0.05422229,3
QWC15 ,EH26 8 (part),1.503061904,4
QWC16 ,EH26 9 (part),-3.461383052,1
QWC17 ,EH37 5 (part),-0.010367186,3
QXC01 ,AB37 9 (part),-0.859496129,3
QXC02 ,AB38 7,1.703412841,4
QXC03 ,AB38 9,-1.967441643,2
QXC04 ,AB54 4 (part),0.941185432,4
QXC05 ,AB54 7 (part),-1.640713215,2
QXC06 ,AB55 4,1.075751152,4
QXC07 ,AB55 5 (part),1.094392092,4
QXC08 ,AB55 6,-1.225697262,3
QXC09 ,AB56 1,1.671141856,4
QXC10 ,AB56 4 (part),0.48053407,4
QXC11 ,AB56 5,0.151144351,3
QXC12 ,IV30 1,0.687260103,4
QXC13 ,IV30 4,1.901960527,4
QXC14 ,IV30 5,-1.145599547,3
QXC15 ,IV30 6,1.256928806,4
QXC16 ,IV30 8,-0.456402215,3
QXC17 ,IV31 6,0.709592933,4
QXC18 ,IV32 7,-0.846522964,3
QXC19 ,IV36 1,2.592584031,4
QXC20 ,IV36 2 (part),-1.797254923,2
QXC21 ,IV36 3,-1.512685215,3
QYC01 ,KA11 1,3.083537572,5
QYC02 ,KA11 2 (part),-0.670950832,3
QYC03 ,KA11 3,6.083653211,5
QYC04 ,KA11 4,1.805501372,4
QYC05 ,KA11 5,-1.879179928,2
QYC06 ,KA12 0,5.002638746,5
QYC07 ,KA12 8,5.937901461,5
QYC08 ,KA12 9,6.151329404,5
QYC09 ,KA13 6,3.22097087,5
QYC10 ,KA13 7 (part),4.661649942,5
QYC11 ,KA14 3,4.053130675,5
QYC12 ,KA15 1,0.66040086,4
QYC13 ,KA15 2,2.111645256,4
QYC14 ,KA20 3,5.592288404,5
QYC15 ,KA20 4,6.46806347,5
QYC16 ,KA21 5,4.561596678,5
QYC17 ,KA21 6,5.550396511,5
QYC18 ,KA22 7,4.799279184,5
QYC19 ,KA22 8,5.348058788,5
QYC20 ,KA23 9,0.020237382,3
QYC21 ,KA24 4,5.325918338,5
QYC22 ,KA24 5,0.563864531,4
QYC23 ,KA25 6,5.149545791,5
QYC24 ,KA25 7,3.631881241,5
QYC25 ,KA27 8,-0.249116536,3
QYC26 ,KA28 0,2.529235039,4
QYC27 ,KA29 0,-1.379367425,3
QYC28 ,KA3 2 (part),-1.992020339,2
QYC29 ,KA30 8,-1.177955368,3
QYC30 ,KA30 9,1.884777509,4
QYC31 ,PA17 5,-1.936671314,2
QZC01 ,G33 6 (part),0.074822679,3
QZC02 ,G65 0 (part),4.396194326,5
QZC03 ,G65 9 (part),3.303034951,5
QZC04 ,G66 5 (part),1.267228483,4
QZC05 ,G67 1,1.957668633,4
QZC06 ,G67 2,3.847369932,5
QZC07 ,G67 3 (part),1.041514688,4
QZC08 ,G67 4,-0.1926587,3
QZC09 ,G68 0 (part),-3.49411914,1
QZC10 ,G68 9 (part),-0.72142914,3
QZC11 ,G69 0,2.514767967,4
QZC12 ,G69 7 (part),7.332737533,5
QZC13 ,G69 8 (part),3.243543519,5
QZC14 ,G69 9 (part),0.198353805,3
QZC15 ,G71 5,6.759886026,5
QZC16 ,G71 6 (part),1.479684064,4
QZC17 ,G71 7 (part),-4.656686438,1
QZC18 ,ML1 1,6.150550505,5
QZC19 ,ML1 2,3.569366071,5
QZC20 ,ML1 3,4.203565951,5
QZC21 ,ML1 4,5.262914299,5
QZC22 ,ML1 5,4.387758153,5
QZC23 ,ML2 0,5.381010446,5
QZC24 ,ML2 7,5.568299685,5
QZC25 ,ML2 8,3.332596411,5
QZC26 ,ML2 9 (part),4.685508981,5
QZC27 ,ML4 1,4.700379427,5
QZC28 ,ML4 2,5.6032095,5
QZC29 ,ML4 3,4.434446661,5
QZC30 ,ML5 1,3.986406294,5
QZC31 ,ML5 2,6.27764087,5
QZC32 ,ML5 3,3.871990175,5
QZC33 ,ML5 4,5.631515397,5
QZC34 ,ML5 5,7.305955619,5
QZC35 ,ML6 0,5.454764043,5
QZC36 ,ML6 6,6.277538031,5
QZC37 ,ML6 7 (part),4.970122524,5
QZC38 ,ML6 8,2.841686894,5
QZC39 ,ML6 9,2.869010386,5
QZC40 ,ML7 4,4.847633913,5
QZC41 ,ML7 5 (part),5.328660303,5
RAC01 ,KW15 1,-0.215732618,3
RAC02 ,KW16 3,-0.578332953,3
RAC03 ,KW17 2,-1.478931455,3
RBC01 ,DD2 5 (part),-2.109289511,2
RBC02 ,FK14 7 (part),-2.711255629,2
RBC03 ,FK15 0 (part),-5.008628866,1
RBC04 ,FK15 9 (part),-2.191278441,2
RBC05 ,KY13 0 (part),-3.054930557,1
RBC06 ,KY13 8,-1.424608166,3
RBC07 ,KY13 9 (part),-1.685193685,2
RBC08 ,KY14 6 (part),-8.33691697,1
RBC09 ,KY4 0 (part),-0.307714825,3
RBC10 ,KY6 3 (part),0.056615044,3
RBC11 ,PH1 1,-4.662210519,1
RBC12 ,PH1 2,4.398273034,5
RBC13 ,PH1 3,0.780302625,4
RBC14 ,PH1 4,-1.071372378,3
RBC15 ,PH1 5,5.035848213,5
RBC16 ,PH10 6,-1.046334724,3
RBC17 ,PH10 7,2.497664359,4
RBC18 ,PH11 8 (part),0.111953434,3
RBC19 ,PH12 8 (part),-3.378858622,1
RBC20 ,PH13 9 (part),0.10903029,3
RBC21 ,PH14 9 (part),-2.919890605,2
RBC22 ,PH15 2,0.021755004,3
RBC23 ,PH16 5,-0.765776752,3
RBC24 ,PH17 2,-1.139111477,3
RBC25 ,PH18 5,-0.394387512,3
RBC26 ,PH2 0,-0.984042106,3
RBC27 ,PH2 6,-1.583581318,3
RBC28 ,PH2 7,-1.430658104,3
RBC29 ,PH2 8,3.85076367,5
RBC30 ,PH2 9,-2.164402816,2
RBC31 ,PH3 1,-0.676718046,3
RBC32 ,PH4 1,-2.488279089,2
RBC33 ,PH5 2,-0.002191192,3
RBC34 ,PH6 2,-1.278064311,3
RBC35 ,PH7 3,0.536529239,4
RBC36 ,PH7 4,-1.003483191,3
RBC37 ,PH8 0,-0.169781824,3
RBC38 ,PH9 0,-0.520396384,3
RCC01 ,PA1 1,6.293164344,5
RCC02 ,PA1 2,5.556452794,5
RCC03 ,PA1 3,-1.798708847,2
RCC04 ,PA10 2 (part),-1.003693878,3
RCC05 ,PA11 3 (part),-0.954793541,3
RCC06 ,PA12 4,-0.056362496,3
RCC07 ,PA14 6 (part),-4.900105637,1
RCC08 ,PA2 0,4.882465565,5
RCC09 ,PA2 6,3.577540432,5
RCC10 ,PA2 7,1.722657145,4
RCC11 ,PA2 8 (part),3.840606188,5
RCC12 ,PA2 9,-1.104380557,3
RCC13 ,PA3 1,9.64566359,5
RCC14 ,PA3 2,6.300416845,5
RCC15 ,PA3 3,4.413344157,5
RCC16 ,PA3 4,5.643992948,5
RCC17 ,PA4 0,-0.069088614,3
RCC18 ,PA4 8,4.501668723,5
RCC19 ,PA4 9,3.245560217,5
RCC20 ,PA5 0,4.768636338,5
RCC21 ,PA5 8,4.100912872,5
RCC22 ,PA5 9,2.973731617,5
RCC23 ,PA6 7,-4.231455134,1
RCC24 ,PA7 5,-2.946405128,2
RCC25 ,PA8 6,-0.32668146,3
RCC26 ,PA8 7,-1.973882389,2
RCC27 ,PA9 1,-1.848837323,2
RDC01 ,ZE1 0,1.54149261,4
RDC02 ,ZE2 9,-1.326159065,3
RDC03 ,ZE3 9,-1.595009032,3
REC01 ,KA1 5 (part),-0.708796273,3
REC02 ,KA10 6,0.476971327,4
REC03 ,KA10 7,-0.894981707,3
REC04 ,KA19 7 (part),2.821496632,5
REC05 ,KA19 8,2.237763309,4
REC06 ,KA2 9 (part),1.81509939,4
REC07 ,KA26 0 (part),3.698578605,5
REC08 ,KA26 9,2.042409267,4
REC09 ,KA5 5 (part),1.935150942,4
REC10 ,KA6 5,2.41032982,4
REC11 ,KA6 6 (part),-1.746541226,2
REC12 ,KA7 1,5.795136851,5
REC13 ,KA7 2,-2.60169179,2
REC14 ,KA7 3,1.123361677,4
REC15 ,KA7 4,-4.4048834,1
REC16 ,KA8 0,6.293304665,5
REC17 ,KA8 8,4.531881392,5
REC18 ,KA8 9,4.933200356,5
REC19 ,KA9 1,-0.388577246,3
REC20 ,KA9 2,-0.526429344,3
RFC01 ,EH46 7 (part),-2.43169507,2
RFC02 ,EH55 8 (part),-2.388422081,2
RFC03 ,G44 4 (part),3.037197965,5
RFC04 ,G71 7 (part),1.224307829,4
RFC05 ,G71 8 (part),-0.31737529,3
RFC06 ,G72 0,7.491000789,5
RFC07 ,G72 7,2.485544065,4
RFC08 ,G72 8,3.531455155,5
RFC09 ,G72 9,3.745302445,5
RFC10 ,G73 1 (part),6.907587616,5
RFC11 ,G73 2,2.858425874,5
RFC12 ,G73 3,0.306017248,4
RFC13 ,G73 4 (part),4.897559436,5
RFC14 ,G73 5,4.544369056,5
RFC15 ,G74 1,1.933145509,4
RFC16 ,G74 2,-0.942962915,3
RFC17 ,G74 3,1.756920742,4
RFC18 ,G74 4,-1.347190753,3
RFC19 ,G74 5,-6.193522691,1
RFC20 ,G75 0,2.521764809,4
RFC21 ,G75 8,0.564182813,4
RFC22 ,G75 9,2.256623977,4
RFC23 ,G76 9 (part),-2.681731762,2
RFC24 ,ML10 6,-1.559278498,3
RFC25 ,ML11 0,4.024689705,5
RFC26 ,ML11 7,2.115254628,4
RFC27 ,ML11 8,2.309798963,4
RFC28 ,ML11 9,1.638261723,4
RFC29 ,ML12 6 (part),-0.81669046,3
RFC30 ,ML3 0,5.977979396,5
RFC31 ,ML3 6,3.26216903,5
RFC32 ,ML3 7,1.023943691,4
RFC33 ,ML3 8,2.666246995,4
RFC34 ,ML3 9,4.672794614,5
RFC35 ,ML8 4,2.084802778,4
RFC36 ,ML8 5,-0.077232461,3
RFC37 ,ML9 1,4.451458781,5
RFC38 ,ML9 2,2.405048502,4
RFC39 ,ML9 3,1.821503241,4
RGC01 ,FK15 0 (part),-3.241736863,1
RGC02 ,FK15 9 (part),-1.797335479,2
RGC03 ,FK16 6,-0.471677131,3
RGC04 ,FK17 8,-0.722388825,3
RGC05 ,FK18 8,-2.594737736,2
RGC06 ,FK19 8 (part),-1.047819751,3
RGC07 ,FK2 8 (part),-3.476693628,1
RGC08 ,FK20 8 (part),0.636842496,4
RGC09 ,FK21 8 (part),-0.55761797,3
RGC10 ,FK6 5 (part),-4.869968862,1
RGC11 ,FK7 0,3.256276145,5
RGC12 ,FK7 7 (part),2.610573749,4
RGC13 ,FK7 8,1.776486718,4
RGC14 ,FK7 9,1.77233913,4
RGC15 ,FK8 1,5.66938209,5
RGC16 ,FK8 2,-2.002278172,2
RGC17 ,FK8 3,-1.777798994,2
RGC18 ,FK9 4,-1.553345325,3
RGC19 ,FK9 5 (part),0.84667519,4
RGC20 ,G62 8 (part),-8.795475727,1
RGC21 ,G63 0 (part),-1.813909632,2
RGC22 ,G63 9 (part),-3.334514039,1
RHC01 ,EH27 8 (part),-1.852479113,2
RHC02 ,EH30 9 (part),-3.768031907,1
RHC03 ,EH47 0,5.230337636,5
RHC04 ,EH47 7,4.082817766,5
RHC05 ,EH47 8,2.974892596,5
RHC06 ,EH47 9 (part),4.870014807,5
RHC07 ,EH48 1,3.064813333,5
RHC08 ,EH48 2,2.395603384,4
RHC09 ,EH48 3 (part),2.410555163,4
RHC10 ,EH48 4,3.598172948,5
RHC11 ,EH49 6 (part),-0.815419245,3
RHC12 ,EH49 7 (part),-2.446207806,2
RHC13 ,EH52 5 (part),0.970299862,4
RHC14 ,EH52 6 (part),2.045074321,4
RHC15 ,EH53 0 (part),-1.028560287,3
RHC16 ,EH54 5,4.556765584,5
RHC17 ,EH54 6,2.402512171,4
RHC18 ,EH54 7,-3.107272665,1
RHC19 ,EH54 8,2.039098207,4
RHC20 ,EH54 9,-4.97018362,1
RHC21 ,EH55 8 (part),3.185245164,5
RHC22 ,FK1 2 (part),-8.275553425,1
RHC23 ,ML7 5 (part),3.22647097,5
RJC01 ,HS1 2,3.088020561,5
RJC02 ,HS2 0,-0.319735304,3
RJC03 ,HS2 9,1.439825888,4
RJC04 ,HS3 3,0.932992351,4
RJC05 ,HS4 3,0.464300446,4
RJC06 ,HS5 3,1.677713747,4
RJC07 ,HS6 5,0.271467859,4
RJC08 ,HS7 5,1.753162982,4
RJC09 ,HS8 5,2.409585401,4
RJC10 ,HS9 5,2.602765343,4
95AA01,Aldergrove                                        ,-0.854537754,3
95AA02,Balloo                                            ,2.197853786,4
95AA03,Ballycraigy                                       ,3.583549137,5
95AA04,Clady                                             ,-3.184767148,1
95AA05,Cranfield                                         ,-0.511548867,3
95AA06,Crumlin                                           ,-0.222632252,3
95AA07,Drumanaway                                        ,-0.738885881,3
95AA08,Farranshane                                       ,4.333619448,5
95AA09,Fountain Hill                                     ,2.830437538,5
95AA10,Greystone                                         ,1.990298995,4
95AA11,Massereene                                        ,-1.720901729,2
95AA12,Parkgate                                          ,-3.483563315,1
95AA13,Randalstown                                       ,0.390095991,4
95AA14,Shilvodan                                         ,-4.086545219,1
95AA15,Springfarm                                        ,2.461998433,4
95AA16,Steeple                                           ,3.221914073,5
95AA17,Stiles                                            ,2.831950067,5
95AA18,Templepatrick                                     ,-3.796011333,1
95AA19,Toome                                             ,3.039220526,5
95BB01,Ballygowan                                        ,-2.610405968,2
95BB02,Ballyrainey                                       ,3.494102985,5
95BB03,Ballywalter                                       ,-0.222677602,3
95BB04,Bradshaw's Brae                                   ,-1.496246878,3
95BB05,Carrowdore                                        ,-0.558390231,3
95BB06,Central                                           ,3.612497954,5
95BB07,Comber East                                       ,1.134471836,4
95BB08,Comber North                                      ,0.45554934,4
95BB09,Comber West                                       ,-3.049943807,1
95BB10,Donaghadee North                                  ,-0.121541624,3
95BB11,Donaghadee South                                  ,1.204581279,4
95BB12,Glen                                              ,2.775363018,4
95BB13,Gregstown                                         ,-0.551562143,3
95BB14,Killinchy                                         ,-2.964028671,2
95BB15,Kircubbin                                         ,1.318928827,4
95BB16,Lisbane                                           ,-3.934120293,1
95BB17,Loughries                                         ,0.081844187,3
95BB18,Millisle                                          ,-0.03477603,3
95BB19,Movilla                                           ,-4.012336609,1
95BB20,Portaferry                                        ,3.601385099,5
95BB21,Portavogie                                        ,-0.382199546,3
95BB22,Scrabo                                            ,4.875155303,5
95BB23,Whitespots                                        ,-4.127498776,1
95CC01,Abbey Park                                        ,5.048665795,5
95CC02,Ballymartrim                                      ,0.293010548,4
95CC03,Callan Bridge                                     ,9.100512402,5
95CC04,Carrigatuke                                       ,1.019638845,4
95CC05,Charlemont                                        ,1.304307169,4
95CC06,Demesne                                           ,-0.534880399,3
95CC07,Derrynoose                                        ,0.702740398,4
95CC08,Downs                                             ,4.463866509,5
95CC09,Hamiltonsbawn                                     ,-3.279335962,1
95CC10,Hockley                                           ,-2.497726363,2
95CC11,Keady                                             ,5.839834139,5
95CC12,Killeen                                           ,0.439857743,4
95CC13,Killylea                                          ,1.258829502,4
95CC14,Laurelvale                                        ,-3.558796374,1
95CC15,Loughgall                                         ,0.020885263,3
95CC16,Markethill                                        ,1.319746835,4
95CC17,Milford                                           ,0.746522978,4
95CC18,Observatory                                       ,-0.095905948,3
95CC19,Poyntz Pass                                       ,-0.331142401,3
95CC20,Rich Hill                                         ,-2.090073793,2
95CC21,Tandragee                                         ,-0.853659974,3
95CC22,The Mall                                          ,2.764029563,4
95DD01,Academy                                           ,-3.748166554,1
95DD02,Ahoghill                                          ,-1.98486187,2
95DD03,Ardeevin                                          ,-5.075698045,1
95DD04,Ballee                                            ,8.000157531,5
95DD05,Ballykeel                                         ,7.703050207,5
95DD06,Ballyloughan                                      ,-6.426993023,1
95DD07,Broughshane                                       ,-1.241022592,3
95DD08,Castle Demesne                                    ,4.983920336,5
95DD09,Craigywarren                                      ,-1.628818989,2
95DD10,Cullybackey                                       ,0.926992885,4
95DD11,Dunclug                                           ,5.843763494,5
95DD12,Dunminning                                        ,-2.761613465,2
95DD13,Fair Green                                        ,5.09590874,5
95DD14,Galgorm                                           ,-3.258220073,1
95DD15,Glenravel                                         ,-0.215297358,3
95DD16,Glenwhirry                                        ,-3.183277575,1
95DD17,Grange                                            ,-1.250487164,3
95DD18,Harryville                                        ,0.725378781,4
95DD19,Kells                                             ,-1.670034947,2
95DD20,Moat                                              ,5.081962395,5
95DD21,Park                                              ,-1.331474561,3
95DD22,Portglenone                                       ,0.344307159,4
95DD23,Slemish                                           ,-2.691111284,2
95DD24,Summerfield                                       ,-0.743783312,3
95EE01,Ballyhoe and Corkey                               ,2.975514241,5
95EE02,Benvardin                                         ,1.878956451,4
95EE03,Carnany                                           ,3.030653912,5
95EE04,Clogh Mills                                       ,0.642246359,4
95EE05,Dervock                                           ,0.451763857,4
95EE06,Dunloy                                            ,0.099898426,3
95EE07,Fairhill                                          ,0.137530073,3
95EE08,Glebe                                             ,-1.497647379,3
95EE09,Killoquin Lower                                   ,1.931615338,4
95EE10,Killoquin Upper                                   ,2.425599958,4
95EE11,Knockaholet                                       ,-1.265685496,3
95EE12,Newhill                                           ,4.742847031,5
95EE13,Route                                             ,2.711013979,4
95EE14,Seacon                                            ,0.374839494,4
95EE15,Stranocum                                         ,0.981688338,4
95EE16,The Vow                                           ,0.701173675,4
95FF01,Ballydown                                         ,-4.026697616,1
95FF02,Ballyward                                         ,-0.341237155,3
95FF03,Banbridge West                                    ,-1.17463198,3
95FF04,Bannside                                          ,-2.367721636,2
95FF05,Dromore North                                     ,1.643832982,4
95FF06,Dromore South                                     ,-2.705041754,2
95FF07,Edenderry                                         ,4.230002031,5
95FF08,Fort                                              ,0.265036343,4
95FF09,Gilford                                           ,2.679033013,4
95FF10,Gransha                                           ,-1.667334409,2
95FF11,Katesbridge                                       ,-1.525058094,3
95FF12,Lawrencetown                                      ,0.059055768,3
95FF13,Loughbrickland                                    ,-0.164385224,3
95FF14,Quilly                                            ,-2.214486084,2
95FF15,Rathfriland                                       ,2.64177322,4
95FF16,Seapatrick                                        ,0.777697059,4
95FF17,The Cut                                           ,4.348168191,5
95GG01,Andersonstown                                     ,5.422171602,5
95GG02,Ardoyne                                           ,12.01822263,5
95GG03,Ballyhackamore                                    ,-1.537981579,3
95GG04,Ballymacarrett                                    ,11.49714838,5
95GG05,Ballynafeigh                                      ,3.528786577,5
95GG06,Ballysillan                                       ,4.188592646,5
95GG07,Beechmount                                        ,8.380378925,5
95GG08,Bellevue                                          ,3.73306239,5
95GG09,Belmont                                           ,0.697011157,4
95GG10,Blackstaff                                        ,7.020032029,5
95GG11,Bloomfield                                        ,3.064911417,5
95GG12,Botanic                                           ,8.16315396,5
95GG13,Castleview                                        ,3.382698892,5
95GG14,Cavehill                                          ,-2.832642681,2
95GG15,Cherryvalley                                      ,-1.98577697,2
95GG16,Chichester Park                                   ,2.820905725,5
95GG17,Cliftonville                                      ,4.197804612,5
95GG18,Clonard                                           ,10.22648096,5
95GG19,Crumlin                                           ,11.64872179,5
95GG20,Duncairn                                          ,9.733353649,5
95GG21,Falls                                             ,13.86542557,5
95GG22,Falls Park                                        ,3.323363411,5
95GG23,Finaghy                                           ,-2.617781217,2
95GG24,Fortwilliam                                       ,0.550241872,4
95GG25,Glen Road                                         ,7.503965956,5
95GG26,Glencairn                                         ,7.217340223,5
95GG27,Glencolin                                         ,7.747610344,5
95GG28,Highfield                                         ,3.866246799,5
95GG29,Island                                            ,7.001668936,5
95GG30,Knock                                             ,-0.693167617,3
95GG31,Ladybrook                                         ,4.541069353,5
95GG32,Legoniel                                          ,4.805751355,5
95GG33,Malone                                            ,-2.318756348,2
95GG34,Musgrave                                          ,0.591407321,4
95GG35,New Lodge                                         ,13.30664363,5
95GG36,Orangefield                                       ,-1.485665043,3
95GG37,Ravenhill                                         ,-1.142341948,3
95GG38,Rosetta                                           ,-0.797706031,3
95GG39,Shaftesbury                                       ,10.07289475,5
95GG40,Shankill                                          ,11.7256613,5
95GG41,Stormont                                          ,-4.712643718,1
95GG42,Stranmillis                                       ,-2.256908298,2
95GG43,Sydenham                                          ,2.766509417,4
95GG44,The Mount                                         ,8.696293632,5
95GG45,Upper Malone                                      ,1.131118544,4
95GG46,Upper Springfield                                 ,11.23209227,5
95GG47,Water Works                                       ,9.03541665,5
95GG48,Whiterock                                         ,12.85418738,5
95GG49,Windsor                                           ,3.759580334,5
95GG50,Woodstock                                         ,7.035036904,5
95GG51,Woodvale                                          ,8.072533311,5
95HH01,Blackhead                                         ,0.747471559,4
95HH02,Bluefield                                         ,-4.027531971,1
95HH03,Boneybefore                                       ,-3.127414049,1
95HH04,Burleigh Hill                                     ,-4.131232231,1
